HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	Chromosome	Accession Numbers	RefSeq IDs	Gene Family Tag	Gene family description	Gene family ID
41615	MIR4652	microRNA 4652	Approved		hsa-mir-4652	7q21.3		NR_039796	MIR	MicroRNAs	476
41562	MIR4653	microRNA 4653	Approved		hsa-mir-4653	7q22.1		NR_039797	MIR	MicroRNAs	476
41643	MIR4654	microRNA 4654	Approved		hsa-mir-4654	1q23.3		NR_039798	MIR	MicroRNAs	476
41754	MIR4655	microRNA 4655	Approved		hsa-mir-4655	7p22.3		NR_039799	MIR	MicroRNAs	476
41749	MIR4656	microRNA 4656	Approved		hsa-mir-4656	7p22.1		NR_039800	MIR	MicroRNAs	476
41706	MIR4657	microRNA 4657	Approved		hsa-mir-4657	7p13		NR_039801	MIR	MicroRNAs	476
41673	MIR4658	microRNA 4658	Approved		hsa-mir-4658	7q22.1		NR_039802	MIR	MicroRNAs	476
41857	MIR4659A	microRNA 4659a	Approved		hsa-mir-4659a	8p23.1		NR_039803	MIR	MicroRNAs	476
41530	MIR4659B	microRNA 4659b	Approved		hsa-mir-4659b	8p23.1		NR_039807	MIR	MicroRNAs	476
38359	MIR466	microRNA 466	Approved		hsa-mir-466	3p23		NR_130459	MIR	MicroRNAs	476
41861	MIR4660	microRNA 4660	Approved		hsa-mir-4660	8p23.1		NR_039804	MIR	MicroRNAs	476
41582	MIR4661	microRNA 4661	Approved		hsa-mir-4661	8q21.3		NR_039805	MIR	MicroRNAs	476
41826	MIR4662A	microRNA 4662a	Approved		hsa-mir-4662a	8q24.13		NR_039806	MIR	MicroRNAs	476
41607	MIR4662B	microRNA 4662b	Approved		hsa-mir-4662b	8q24.13		NR_039809	MIR	MicroRNAs	476
41623	MIR4663	microRNA 4663	Approved		hsa-mir-4663	8q24.13		NR_039808	MIR	MicroRNAs	476
41777	MIR4664	microRNA 4664	Approved		hsa-mir-4664	8q24.3		NR_039810	MIR	MicroRNAs	476
41696	MIR4665	microRNA 4665	Approved		hsa-mir-4665	9p24.1		NR_039811	MIR	MicroRNAs	476
41750	MIR4666A	microRNA 4666a	Approved	MIR4666	hsa-mir-4666	1q42.13		NR_039812	MIR	MicroRNAs	476
41723	MIR4667	microRNA 4667	Approved		hsa-mir-4667	9p13.3		NR_039813	MIR	MicroRNAs	476
41545	MIR4668	microRNA 4668	Approved		hsa-mir-4668	9q31.3		NR_039814	MIR	MicroRNAs	476
41558	MIR4669	microRNA 4669	Approved		hsa-mir-4669	9q34.2		NR_039816	MIR	MicroRNAs	476
41862	MIR4670	microRNA 4670	Approved		hsa-mir-4670	9q22.31		NR_039817	MIR	MicroRNAs	476
41598	MIR4671	microRNA 4671	Approved		hsa-mir-4671	1q42.2		NR_039818	MIR	MicroRNAs	476
41662	MIR4672	microRNA 4672	Approved		hsa-mir-4672	9q34.11		NR_039819	MIR	MicroRNAs	476
41574	MIR4673	microRNA 4673	Approved		hsa-mir-4673	9q34.3		NR_039820	MIR	MicroRNAs	476
41729	MIR4674	microRNA 4674	Approved		hsa-mir-4674	9q34.3		NR_039821	MIR	MicroRNAs	476
41619	MIR4675	microRNA 4675	Approved		hsa-mir-4675	10p12.31		NR_039822	MIR	MicroRNAs	476
41691	MIR4676	microRNA 4676	Approved		hsa-mir-4676	10q22.1		NR_039823	MIR	MicroRNAs	476
41844	MIR4677	microRNA 4677	Approved		hsa-mir-4677	1q43		NR_039824	MIR	MicroRNAs	476
41717	MIR4678	microRNA 4678	Approved		hsa-mir-4678	10q23.2		NR_039825	MIR	MicroRNAs	476
41612	MIR4679-1	microRNA 4679-1	Approved		hsa-mir-4679-1	10q23.31		NR_039826	MIR	MicroRNAs	476
41890	MIR4679-2	microRNA 4679-2	Approved		hsa-mir-4679-2	10q23.31		NR_039827	MIR	MicroRNAs	476
41541	MIR4680	microRNA 4680	Approved		hsa-mir-4680	10q25.2		NR_039828	MIR	MicroRNAs	476
41753	MIR4681	microRNA 4681	Approved		hsa-mir-4681	10q26.11		NR_039829	MIR	MicroRNAs	476
41788	MIR4682	microRNA 4682	Approved		hsa-mir-4682	10q26.12		NR_039830	MIR	MicroRNAs	476
41883	MIR4683	microRNA 4683	Approved		hsa-mir-4683	10p11.21		NR_039831	MIR	MicroRNAs	476
41695	MIR4684	microRNA 4684	Approved		hsa-mir-4684	1p36.12		NR_039832	MIR	MicroRNAs	476
41802	MIR4685	microRNA 4685	Approved		hsa-mir-4685	10q24.2		NR_039833	MIR	MicroRNAs	476
41601	MIR4686	microRNA 4686	Approved		hsa-mir-4686	11p15.5		NR_039834	MIR	MicroRNAs	476
41712	MIR4687	microRNA 4687	Approved		hsa-mir-4687	11p15.4		NR_039835	MIR	MicroRNAs	476
41897	MIR4688	microRNA 4688	Approved		hsa-mir-4688	11p11.2		NR_039837	MIR	MicroRNAs	476
41895	MIR4689	microRNA 4689	Approved		hsa-mir-4689	1p36.31		NR_039838	MIR	MicroRNAs	476
41707	MIR4690	microRNA 4690	Approved		hsa-mir-4690	11q13.1		NR_039839	MIR	MicroRNAs	476
41796	MIR4691	microRNA 4691	Approved		hsa-mir-4691	11q13.2		NR_039840	MIR	MicroRNAs	476
41856	MIR4692	microRNA 4692	Approved		hsa-mir-4692	11q13.4		NR_039841	MIR	MicroRNAs	476
41818	MIR4693	microRNA 4693	Approved		hsa-mir-4693	11q22.3		NR_039842	MIR	MicroRNAs	476
41586	MIR4694	microRNA 4694	Approved		hsa-mir-4694	11p15.1		NR_039843	MIR	MicroRNAs	476
41573	MIR4695	microRNA 4695	Approved		hsa-mir-4695	1p36.13		NR_039844	MIR	MicroRNAs	476
41780	MIR4696	microRNA 4696	Approved		hsa-mir-4696	11q13.4		NR_039845	MIR	MicroRNAs	476
41570	MIR4697	microRNA 4697	Approved		hsa-mir-4697	11q25		NR_039846	MIR	MicroRNAs	476
41867	MIR4698	microRNA 4698	Approved		hsa-mir-4698	12q13.11		NR_039847	MIR	MicroRNAs	476
41636	MIR4699	microRNA 4699	Approved		hsa-mir-4699	12q21.31		NR_039848	MIR	MicroRNAs	476
41806	MIR4700	microRNA 4700	Approved		hsa-mir-4700	12q24.31		NR_039849	MIR	MicroRNAs	476
41627	MIR4701	microRNA 4701	Approved		hsa-mir-4701	12q13.12		NR_039850	MIR	MicroRNAs	476
41817	MIR4703	microRNA 4703	Approved		hsa-mir-4703	13q14.3		NR_039852	MIR	MicroRNAs	476
41602	MIR4704	microRNA 4704	Approved		hsa-mir-4704	13q21.32		NR_039853	MIR	MicroRNAs	476
41567	MIR4705	microRNA 4705	Approved		hsa-mir-4705	13q33.1		NR_039854	MIR	MicroRNAs	476
41576	MIR4706	microRNA 4706	Approved		hsa-mir-4706	14q23.3		NR_039855	MIR	MicroRNAs	476
41531	MIR4707	microRNA 4707	Approved		hsa-mir-4707	14q11.2		NR_039856	MIR	MicroRNAs	476
41824	MIR4708	microRNA 4708	Approved		hsa-mir-4708	14q23.3		NR_039857	MIR	MicroRNAs	476
41690	MIR4709	microRNA 4709	Approved		hsa-mir-4709	14q24.3		NR_039858	MIR	MicroRNAs	476
41727	MIR4710	microRNA 4710	Approved		hsa-mir-4710	14q32.33		NR_039860	MIR	MicroRNAs	476
41847	MIR4711	microRNA 4711	Approved		hsa-mir-4711	1p32.1		NR_039861	MIR	MicroRNAs	476
41732	MIR4712	microRNA 4712	Approved		hsa-mir-4712	15q21.2		NR_039862	MIR	MicroRNAs	476
41899	MIR4713	microRNA 4713	Approved		hsa-mir-4713	15q21.2		NR_039863	MIR	MicroRNAs	476
41763	MIR4714	microRNA 4714	Approved		hsa-mir-4714	15q26.3		NR_039864	MIR	MicroRNAs	476
41666	MIR4715	microRNA 4715	Approved		hsa-mir-4715	15q12		NR_039865	MIR	MicroRNAs	476
41812	MIR4716	microRNA 4716	Approved		hsa-mir-4716	15q21.1		NR_039866	MIR	MicroRNAs	476
41571	MIR4717	microRNA 4717	Approved		hsa-mir-4717	16p13.3		NR_039868	MIR	MicroRNAs	476
41900	MIR4718	microRNA 4718	Approved		hsa-mir-4718	16p13.12		NR_039869	MIR	MicroRNAs	476
41807	MIR4719	microRNA 4719	Approved		hsa-mir-4719	16q23.1		NR_039870	MIR	MicroRNAs	476
41705	MIR4720	microRNA 4720	Approved		hsa-mir-4720	16q23.2		NR_039871	MIR	MicroRNAs	476
41609	MIR4721	microRNA 4721	Approved		hsa-mir-4721	16p11.2		NR_039872	MIR	MicroRNAs	476
41782	MIR4722	microRNA 4722	Approved		hsa-mir-4722	16q24.3		NR_039873	MIR	MicroRNAs	476
41660	MIR4723	microRNA 4723	Approved		hsa-mir-4723	17q11.2		NR_039875	MIR	MicroRNAs	476
41590	MIR4724	microRNA 4724	Approved		hsa-mir-4724	17q11.2		NR_039877	MIR	MicroRNAs	476
41608	MIR4725	microRNA 4725	Approved		hsa-mir-4725	17q11.2		NR_039878	MIR	MicroRNAs	476
41722	MIR4726	microRNA 4726	Approved		hsa-mir-4726	17q12		NR_039879	MIR	MicroRNAs	476
41709	MIR4727	microRNA 4727	Approved		hsa-mir-4727	17q12		NR_039880	MIR	MicroRNAs	476
41632	MIR4728	microRNA 4728	Approved		hsa-mir-4728	17q12		NR_039881	MIR	MicroRNAs	476
41585	MIR4729	microRNA 4729	Approved		hsa-mir-4729	17q22		NR_039882	MIR	MicroRNAs	476
41880	MIR4730	microRNA 4730	Approved		hsa-mir-4730	17q25.3		NR_039883	MIR	MicroRNAs	476
41597	MIR4731	microRNA 4731	Approved		hsa-mir-4731	17p12		NR_039884	MIR	MicroRNAs	476
41639	MIR4732	microRNA 4732	Approved		hsa-mir-4732	17q11.2		NR_039885	MIR	MicroRNAs	476
41638	MIR4733	microRNA 4733	Approved		hsa-mir-4733	17q11.2		NR_039886	MIR	MicroRNAs	476
41572	MIR4734	microRNA 4734	Approved		hsa-mir-4734	17q12		NR_039887	MIR	MicroRNAs	476
41888	MIR4735	microRNA 4735	Approved		hsa-mir-4735	1q31.3		NR_039888	MIR	MicroRNAs	476
41804	MIR4736	microRNA 4736	Approved		hsa-mir-4736	17q22		NR_039889	MIR	MicroRNAs	476
41669	MIR4737	microRNA 4737	Approved		hsa-mir-4737	17q23.1		NR_039890	MIR	MicroRNAs	476
41679	MIR4738	microRNA 4738	Approved		hsa-mir-4738	17q25.1		NR_039892	MIR	MicroRNAs	476
41801	MIR4739	microRNA 4739	Approved		hsa-mir-4739	17q25.3		NR_039893	MIR	MicroRNAs	476
41711	MIR4740	microRNA 4740	Approved		hsa-mir-4740	17q25.3		NR_039894	MIR	MicroRNAs	476
41661	MIR4741	microRNA 4741	Approved		hsa-mir-4741	18q11.2		NR_039895	MIR	MicroRNAs	476
41565	MIR4742	microRNA 4742	Approved		hsa-mir-4742	1q42.11		NR_039896	MIR	MicroRNAs	476
41894	MIR4743	microRNA 4743	Approved		hsa-mir-4743	18q21.1		NR_039897	MIR	MicroRNAs	476
41866	MIR4744	microRNA 4744	Approved		hsa-mir-4744	18q21.1		NR_039898	MIR	MicroRNAs	476
41868	MIR4745	microRNA 4745	Approved		hsa-mir-4745	19p13.3		NR_039900	MIR	MicroRNAs	476
41904	MIR4746	microRNA 4746	Approved		hsa-mir-4746	19p13.3		NR_039901	MIR	MicroRNAs	476
41827	MIR4747	microRNA 4747	Approved		hsa-mir-4747	19p13.3		NR_039902	MIR	MicroRNAs	476
41557	MIR4748	microRNA 4748	Approved		hsa-mir-4748	19p13.2		NR_039903	MIR	MicroRNAs	476
41760	MIR4749	microRNA 4749	Approved		hsa-mir-4749	19q13.33		NR_039904	MIR	MicroRNAs	476
41765	MIR4750	microRNA 4750	Approved		hsa-mir-4750	19q13.33		NR_039905	MIR	MicroRNAs	476
41819	MIR4751	microRNA 4751	Approved		hsa-mir-4751	19q13.33		NR_039906	MIR	MicroRNAs	476
41803	MIR4752	microRNA 4752	Approved		hsa-mir-4752	19q13.42		NR_039907	MIR	MicroRNAs	476
41527	MIR4753	microRNA 4753	Approved		hsa-mir-4753	1q42.3		NR_039908	MIR	MicroRNAs	476
41786	MIR4754	microRNA 4754	Approved		hsa-mir-4754	19q13.43		NR_039910	MIR	MicroRNAs	476
41815	MIR4755	microRNA 4755	Approved		hsa-mir-4755	20q11.22		NR_039911	MIR	MicroRNAs	476
41529	MIR4756	microRNA 4756	Approved		hsa-mir-4756	20q13.2		NR_039913	MIR	MicroRNAs	476
41746	MIR4757	microRNA 4757	Approved		hsa-mir-4757	2p24.1		NR_039914	MIR	MicroRNAs	476
41836	MIR4758	microRNA 4758	Approved		hsa-mir-4758	20q13.33		NR_039915	MIR	MicroRNAs	476
41575	MIR4759	microRNA 4759	Approved		hsa-mir-4759	21q21.3		NR_039916	MIR	MicroRNAs	476
41698	MIR4760	microRNA 4760	Approved		hsa-mir-4760	21q22.2		NR_039917	MIR	MicroRNAs	476
41591	MIR4761	microRNA 4761	Approved		hsa-mir-4761	22q11.21		NR_039918	MIR	MicroRNAs	476
41603	MIR4762	microRNA 4762	Approved		hsa-mir-4762	22q13.31		NR_039919	MIR	MicroRNAs	476
41677	MIR4763	microRNA 4763	Approved		hsa-mir-4763	22q13.31		NR_039920	MIR	MicroRNAs	476
41714	MIR4764	microRNA 4764	Approved		hsa-mir-4764	22q12.3		NR_039921	MIR	MicroRNAs	476
41791	MIR4765	microRNA 4765	Approved		hsa-mir-4765	2p22.3		NR_039922	MIR	MicroRNAs	476
41680	MIR4766	microRNA 4766	Approved		hsa-mir-4766	22q13.2		NR_039923	MIR	MicroRNAs	476
41548	MIR4767	microRNA 4767	Approved		hsa-mir-4767	Xp22.31		NR_039924	MIR	MicroRNAs	476
41592	MIR4768	microRNA 4768	Approved		hsa-mir-4768	Xp22.13		NR_039925	MIR	MicroRNAs	476
41694	MIR4769	microRNA 4769	Approved		hsa-mir-4769	Xp11.3		NR_039926	MIR	MicroRNAs	476
41542	MIR4770	microRNA 4770	Approved		hsa-mir-4770	Xp22.31		NR_039927	MIR	MicroRNAs	476
41901	MIR4771-1	microRNA 4771-1	Approved		hsa-mir-4771-1	2p11.2		NR_039928	MIR	MicroRNAs	476
41774	MIR4771-2	microRNA 4771-2	Approved		hsa-mir-4771-2	2q13		NR_039929	MIR	MicroRNAs	476
41741	MIR4772	microRNA 4772	Approved		hsa-mir-4772	2q12.1		NR_039930	MIR	MicroRNAs	476
41699	MIR4773-1	microRNA 4773-1	Approved		hsa-mir-4773-1	2q23.3		NR_039931	MIR	MicroRNAs	476
41790	MIR4773-2	microRNA 4773-2	Approved		hsa-mir-4773-2	2q23.3		NR_039932	MIR	MicroRNAs	476
41873	MIR4774	microRNA 4774	Approved		hsa-mir-4774	2q24.3		NR_039933	MIR	MicroRNAs	476
41885	MIR4775	microRNA 4775	Approved		hsa-mir-4775	2q33.3		NR_039934	MIR	MicroRNAs	476
41641	MIR4776-1	microRNA 4776-1	Approved		hsa-mir-4776-1	2q34		NR_039935	MIR	MicroRNAs	476
41631	MIR4776-2	microRNA 4776-2	Approved		hsa-mir-4776-2	2q34		NR_039936	MIR	MicroRNAs	476
41773	MIR4777	microRNA 4777	Approved		hsa-mir-4777	2q37.1		NR_039937	MIR	MicroRNAs	476
41648	MIR4778	microRNA 4778	Approved		hsa-mir-4778	2p14		NR_039938	MIR	MicroRNAs	476
41747	MIR4779	microRNA 4779	Approved		hsa-mir-4779	2p11.2		NR_039939	MIR	MicroRNAs	476
41552	MIR4780	microRNA 4780	Approved		hsa-mir-4780	2p11.2		NR_039940	MIR	MicroRNAs	476
41769	MIR4781	microRNA 4781	Approved		hsa-mir-4781	1p32.3		NR_039942	MIR	MicroRNAs	476
41635	MIR4782	microRNA 4782	Approved		hsa-mir-4782	2q14.1		NR_039943	MIR	MicroRNAs	476
41874	MIR4783	microRNA 4783	Approved		hsa-mir-4783	2q14.3		NR_039944	MIR	MicroRNAs	476
41580	MIR4784	microRNA 4784	Approved		hsa-mir-4784	2q21.1		NR_039945	MIR	MicroRNAs	476
41889	MIR4785	microRNA 4785	Approved		hsa-mir-4785	2q24.2		NR_039946	MIR	MicroRNAs	476
41751	MIR4786	microRNA 4786	Approved		hsa-mir-4786	2q37.3		NR_039949	MIR	MicroRNAs	476
41653	MIR4787	microRNA 4787	Approved		hsa-mir-4787	3p21.2		NR_039950	MIR	MicroRNAs	476
41676	MIR4788	microRNA 4788	Approved		hsa-mir-4788	3q22.2		NR_039951	MIR	MicroRNAs	476
41719	MIR4789	microRNA 4789	Approved		hsa-mir-4789	3q26.31		NR_039952	MIR	MicroRNAs	476
41820	MIR4790	microRNA 4790	Approved		hsa-mir-4790	3p26.1		NR_039953	MIR	MicroRNAs	476
41704	MIR4791	microRNA 4791	Approved		hsa-mir-4791	3p24.3		NR_039954	MIR	MicroRNAs	476
41577	MIR4792	microRNA 4792	Approved		hsa-mir-4792, miR-4792	3p24.2		NR_039955	MIR	MicroRNAs	476
41538	MIR4793	microRNA 4793	Approved		hsa-mir-4793	3p21.31		NR_039956	MIR	MicroRNAs	476
41829	MIR4794	microRNA 4794	Approved		hsa-mir-4794	1p31.3		NR_039957	MIR	MicroRNAs	476
41757	MIR4795	microRNA 4795	Approved		hsa-mir-4795	3p11.2		NR_039958	MIR	MicroRNAs	476
41779	MIR4796	microRNA 4796	Approved		hsa-mir-4796	3q13.31		NR_039959	MIR	MicroRNAs	476
41758	MIR4797	microRNA 4797	Approved		hsa-mir-4797	3q29		NR_039960	MIR	MicroRNAs	476
41616	MIR4798	microRNA 4798	Approved		hsa-mir-4798	4p16.1		NR_039961	MIR	MicroRNAs	476
41584	MIR4799	microRNA 4799	Approved		hsa-mir-4799	4q31.23		NR_039962	MIR	MicroRNAs	476
41877	MIR4800	microRNA 4800	Approved		hsa-mir-4800	4p16.3		NR_039964	MIR	MicroRNAs	476
41840	MIR4801	microRNA 4801	Approved		hsa-mir-4801	4p14		NR_039965	MIR	MicroRNAs	476
41658	MIR4802	microRNA 4802	Approved		hsa-mir-4802	4p14		NR_039966	MIR	MicroRNAs	476
41568	MIR4803	microRNA 4803	Approved		hsa-mir-4803	5q13.2		NR_039967	MIR	MicroRNAs	476
41720	MIR4804	microRNA 4804	Approved		hsa-mir-4804	5q13.2		NR_039968	MIR	MicroRNAs	476
32340	MIR483	microRNA 483	Approved	MIRN483	hsa-mir-483	11p15.5		NR_030158	MIR	MicroRNAs	476
32341	MIR484	microRNA 484	Approved	MIRN484	hsa-mir-484	16p13.11		NR_030159	MIR	MicroRNAs	476
32067	MIR485	microRNA 485	Approved	MIRN485	hsa-mir-485	14q32.31		NR_030160	MIR	MicroRNAs	476
32342	MIR486-1	microRNA 486-1	Approved	MIRN486, MIR486	hsa-mir-486	8p11.21		NR_030161	MIR	MicroRNAs	476
50213	MIR486-2	microRNA 486-2	Approved		hsa-mir-486-2	8p11.21		NR_106984	MIR	MicroRNAs	476
32343	MIR487A	microRNA 487a	Approved	MIRN487, MIRN487A	hsa-mir-487, hsa-mir-487a	14q32.31		NR_030162	MIR	MicroRNAs	476
32533	MIR487B	microRNA 487b	Approved	MIRN487B	hsa-mir-487b	14q32.31		NR_030267	MIR	MicroRNAs	476
32073	MIR488	microRNA 488	Approved	MIRN488	hsa-mir-488	1q25.2		NR_030163	MIR	MicroRNAs	476
32074	MIR489	microRNA 489	Approved	MIRN489	hsa-mir-489	7q21.3		NR_030164	MIR	MicroRNAs	476
32075	MIR490	microRNA 490	Approved	MIRN490	hsa-mir-490, miR-490	7q33		NR_030165	MIR	MicroRNAs	476
32076	MIR491	microRNA 491	Approved	MIRN491	hsa-mir-491	9p21.3		NR_030166	MIR	MicroRNAs	476
32081	MIR492	microRNA 492	Approved	MIRN492	hsa-mir-492	12q22		NR_030171	MIR	MicroRNAs	476
32082	MIR493	microRNA 493	Approved	MIRN493	hsa-mir-493	14q32.2		NR_030172	MIR	MicroRNAs	476
32084	MIR494	microRNA 494	Approved	MIRN494	hsa-mir-494	14q32.31		NR_030174	MIR	MicroRNAs	476
32085	MIR495	microRNA 495	Approved	MIRN495	hsa-mir-495	14q32.31		NR_030175	MIR	MicroRNAs	476
32086	MIR496	microRNA 496	Approved	MIRN496	hsa-mir-496	14q32.31		NR_030176	MIR	MicroRNAs	476
32088	MIR497	microRNA 497	Approved	MIRN497	hsa-mir-497	17p13.1		NR_030178	MIR	MicroRNAs	476
32092	MIR498	microRNA 498	Approved	MIRN498	hsa-mir-498	19q13.42		NR_030182	MIR	MicroRNAs	476
32133	MIR499A	microRNA 499a	Approved	MIRN499, MIR499	hsa-mir-499	20q11.22		NR_030223	MIR	MicroRNAs	476
41640	MIR499B	microRNA 499b	Approved	MIR499A	hsa-mir-499a	20q11.22		NR_039912	MIR	MicroRNAs	476
32134	MIR500A	microRNA 500a	Approved	MIRN500, MIR500	hsa-mir-500	Xp11.23		NR_030224	MIR	MicroRNAs	476
38223	MIR500B	microRNA 500b	Approved		hsa-mir-500b	Xp11.23		NR_036257	MIR	MicroRNAs	476
32135	MIR501	microRNA 501	Approved	MIRN501	hsa-mir-501	Xp11.23		NR_030225	MIR	MicroRNAs	476
32136	MIR502	microRNA 502	Approved	MIRN502	hsa-mir-502	Xp11.23		NR_030226	MIR	MicroRNAs	476
32138	MIR503	microRNA 503	Approved	MIRN503	hsa-mir-503	Xq26.3		NR_030228	MIR	MicroRNAs	476
32139	MIR504	microRNA 504	Approved	MIRN504	hsa-mir-504	Xq26.3		NR_030229	MIR	MicroRNAs	476
41834	MIR5047	microRNA 5047	Approved		hsa-mir-5047	17q23.3		NR_039969	MIR	MicroRNAs	476
32140	MIR505	microRNA 505	Approved	MIRN505	hsa-mir-505	Xq27.1		NR_030230	MIR	MicroRNAs	476
32143	MIR506	microRNA 506	Approved	MIRN506	hsa-mir-506	Xq27.3		NR_030233	MIR	MicroRNAs	476
32144	MIR507	microRNA 507	Approved	MIRN507	hsa-mir-507	Xq27.3		NR_030234	MIR	MicroRNAs	476
32145	MIR508	microRNA 508	Approved	MIRN508	hsa-mir-508	Xq27.3		NR_030235	MIR	MicroRNAs	476
32146	MIR509-1	microRNA 509-1	Approved	MIRN509, MIRN509-1	hsa-mir-509, hsa-mir-509-1	Xq27.3		NR_030236	MIR	MicroRNAs	476
33641	MIR509-2	microRNA 509-2	Approved	MIRN509-2	hsa-mir-509-2	Xq27.3		NR_030586	MIR	MicroRNAs	476
33675	MIR509-3	microRNA 509-3	Approved	MIRN509-3	hsa-mir-509-3	Xq27.3		NR_030629	MIR	MicroRNAs	476
41849	MIR5095	microRNA 5095	Approved		hsa-mir-5095	1p32.3		NR_039970	MIR	MicroRNAs	476
41611	MIR5096	microRNA 5096	Approved		hsa-mir-5096	4q21.21		NR_039973	MIR	MicroRNAs	476
32147	MIR510	microRNA 510	Approved	MIRN510	hsa-mir-510	Xq27.3		NR_030237	MIR	MicroRNAs	476
32077	MIR511	microRNA 511	Approved	MIRN511-1, MIR511-2, MIRN511-2, MIR511-1	hsa-mir-511-1, hsa-mir-511-2	10p12.33		NR_030168	MIR	MicroRNAs	476
32090	MIR512-1	microRNA 512-1	Approved	MIRN512-1	hsa-mir-512-1	19q13.42		NR_030180	MIR	MicroRNAs	476
32091	MIR512-2	microRNA 512-2	Approved	MIRN512-2	hsa-mir-512-2	19q13.42		NR_030181	MIR	MicroRNAs	476
32141	MIR513A1	microRNA 513a-1	Approved	MIRN513-1, MIRN513A1	hsa-mir-513-1, hsa-mir-513a-1	Xq27.3		NR_030231	MIR	MicroRNAs	476
32142	MIR513A2	microRNA 513a-2	Approved	MIRN513-2, MIRN513A-2, MIRN513A2	hsa-mir-513-2	Xq27.3		NR_030232	MIR	MicroRNAs	476
33935	MIR513B	microRNA 513b	Approved	MIRN513B	hsa-mir-513b	Xq27.3		NR_031708	MIR	MicroRNAs	476
33934	MIR513C	microRNA 513c	Approved	MIRN513C	hsa-mir-513c	Xq27.3		NR_031709	MIR	MicroRNAs	476
32148	MIR514A1	microRNA 514a-1	Approved	MIRN514-1, MIR514-1	hsa-mir-514-1	Xq27.3		NR_030238	MIR	MicroRNAs	476
32149	MIR514A2	microRNA 514a-2	Approved	MIRN514-2, MIR514-2	hsa-mir-514-2	Xq27.3		NR_030239	MIR	MicroRNAs	476
32150	MIR514A3	microRNA 514a-3	Approved	MIRN514-3, MIR514-3	hsa-mir-514-3	Xq27.3		NR_030240	MIR	MicroRNAs	476
38292	MIR514B	microRNA 514b	Approved		hsa-mir-514b	Xq27.3		NR_036173	MIR	MicroRNAs	476
32094	MIR515-1	microRNA 515-1	Approved	MIRN515-1	hsa-mir-515-1	19q13.42		NR_030184	MIR	MicroRNAs	476
32097	MIR515-2	microRNA 515-2	Approved	MIRN515-2	hsa-mir-515-2	19q13.42		NR_030187	MIR	MicroRNAs	476
32130	MIR516A1	microRNA 516a-1	Approved	MIRN516-1, MIRN516A1	hsa-mir-516-1, hsa-mir-516a-1	19q13.42		NR_030220	MIR	MicroRNAs	476
32131	MIR516A2	microRNA 516a-2	Approved	MIRN516-2, MIRN516A2	hsa-mir-516-2, hsa-mir-516a-2	19q13.42		NR_030221	MIR	MicroRNAs	476
32122	MIR516B1	microRNA 516b-1	Approved	MIRN516-4, MIRN516B1	hsa-mir-516-4, hsa-mir-516b-1	19q13.42		NR_030212	MIR	MicroRNAs	476
32117	MIR516B2	microRNA 516b-2	Approved	MIRN516-3, MIRN516B2	hsa-mir-516-3, hsa-mir-516b-2	19q13.42		NR_030207	MIR	MicroRNAs	476
32111	MIR517A	microRNA 517a	Approved	MIRN517A	hsa-mir-517a	19q13.42		NR_030201	MIR	MicroRNAs	476
32115	MIR517B	microRNA 517b	Approved	MIRN517B	hsa-mir-517b	19q13.42		NR_030205	MIR	MicroRNAs	476
32124	MIR517C	microRNA 517c	Approved	MIRN517C	hsa-mir-517c	19q13.42		NR_030214	MIR	MicroRNAs	476
32120	MIR518A1	microRNA 518a-1	Approved	MIRN518A-1, MIRN518A1	hsa-mir-518a-1	19q13.42		NR_030210	MIR	MicroRNAs	476
32123	MIR518A2	microRNA 518a-2	Approved	MIRN518A-2, MIRN518A2	hsa-mir-518a-2	19q13.42		NR_030213	MIR	MicroRNAs	476
32106	MIR518B	microRNA 518b	Approved	MIRN518B	hsa-mir-518b	19q13.42		NR_030196	MIR	MicroRNAs	476
32109	MIR518C	microRNA 518c	Approved	MIRN518C	hsa-mir-518c	19q13.42		NR_030199	MIR	MicroRNAs	476
32121	MIR518D	microRNA 518d	Approved	MIRN518D	hsa-mir-518d	19q13.42		NR_030211	MIR	MicroRNAs	476
32119	MIR518E	microRNA 518e	Approved	MIRN518E	hsa-mir-518e	19q13.42		NR_030209	MIR	MicroRNAs	476
32104	MIR518F	microRNA 518f	Approved	MIRN518F	hsa-mir-518f	19q13.42		NR_030194	MIR	MicroRNAs	476
32128	MIR519A1	microRNA 519a-1	Approved	MIRN519A-1, MIRN519A1	hsa-mir-519a-1	19q13.42		NR_030218	MIR	MicroRNAs	476
32132	MIR519A2	microRNA 519a-2	Approved	MIRN519A-2, MIRN519A2	hsa-mir-519a-2	19q13.42		NR_030222	MIR	MicroRNAs	476
32101	MIR519B	microRNA 519b	Approved	MIRN519B	hsa-mir-519b	19q13.42		NR_030191	MIR	MicroRNAs	476
32098	MIR519C	microRNA 519c	Approved	MIRN519C	hsa-mir-519c	19q13.42		NR_030188	MIR	MicroRNAs	476
32112	MIR519D	microRNA 519d	Approved	MIRN519D	hsa-mir-519d	19q13.42		NR_030202	MIR	MicroRNAs	476
32095	MIR519E	microRNA 519e	Approved	MIRN519E	hsa-mir-519e	19q13.42		NR_030185	MIR	MicroRNAs	476
32099	MIR520A	microRNA 520a	Approved	MIRN520A	hsa-mir-520a	19q13.42		NR_030189	MIR	MicroRNAs	476
